sim_cycles,mixed_or_same,mem_or_coh,config,alg,inj_rate,average_packet_latency,packets_received::total,packets_injected::total
2b,mixed,coh,naive_hops_3_6,ns_l_latop,0_19,10941.990175,14660892.0,14660957.0
2b,mixed,coh,naive_hops_3_6,kite_small,0_01,7624.516809,772022.0,772027.0
2b,mixed,coh,naive_hops_3_6,kite_small,0_02,7730.77654,1543766.0,1543771.0
2b,mixed,coh,naive_hops_3_6,kite_small,0_03,7840.123095,2313732.0,2313739.0
2b,mixed,coh,naive_hops_3_6,kite_small,0_04,7954.351926,3084174.0,3084184.0
2b,mixed,coh,naive_hops_3_6,kite_small,0_05,8071.983094,3854314.0,3854327.0
2b,mixed,coh,naive_hops_3_6,kite_small,0_06,8195.421791,4625452.0,4625470.0
2b,mixed,coh,naive_hops_3_6,kite_small,0_07,8325.800813,5397307.0,5397324.0
2b,mixed,coh,naive_hops_3_6,kite_small,0_08,8461.091156,6170159.0,6170176.0
2b,mixed,coh,naive_hops_3_6,kite_small,0_09,8604.228311,6942446.0,6942469.0
2b,mixed,coh,naive_hops_3_6,kite_small,0_1,8757.493024,7712849.0,7712878.0
2b,mixed,coh,naive_hops_3_6,kite_small,0_11,8922.7074,8483354.0,8483383.0
2b,mixed,coh,naive_hops_3_6,kite_small,0_12,9100.893941,9256203.0,9256228.0
2b,mixed,coh,naive_hops_3_6,kite_small,0_13,9291.399906,10028285.0,10028309.0
2b,mixed,coh,naive_hops_3_6,kite_small,0_14,9500.40087,10800485.0,10800537.0
2b,mixed,coh,naive_hops_3_6,kite_small,0_15,9728.245289,11573201.0,11573261.0
2b,mixed,coh,naive_hops_3_6,kite_small,0_16,9978.718227,12344864.0,12344908.0
2b,mixed,coh,naive_hops_3_6,kite_small,0_17,10263.131145,13118039.0,13118101.0
2b,mixed,coh,naive_hops_3_6,kite_small,0_18,10571.825514,13888359.0,13888426.0
2b,mixed,coh,naive_hops_3_6,kite_small,0_19,10925.824186,14660889.0,14660957.0
2b,mixed,coh,naive_hops_3_6,ns_s_latop,0_01,7578.056843,772022.0,772027.0
2b,mixed,coh,naive_hops_3_6,ns_s_latop,0_02,7683.987667,1543766.0,1543771.0
2b,mixed,coh,naive_hops_3_6,ns_s_latop,0_03,7791.581844,2313732.0,2313739.0
2b,mixed,coh,naive_hops_3_6,ns_s_latop,0_04,7904.442885,3084175.0,3084184.0
2b,mixed,coh,naive_hops_3_6,ns_s_latop,0_05,8022.22826,3854315.0,3854327.0
2b,mixed,coh,naive_hops_3_6,ns_s_latop,0_06,8145.004629,4625451.0,4625470.0
2b,mixed,coh,naive_hops_3_6,ns_s_latop,0_07,8275.598024,5397308.0,5397324.0
2b,mixed,coh,naive_hops_3_6,ns_s_latop,0_08,8410.602893,6170158.0,6170176.0
2b,mixed,coh,naive_hops_3_6,ns_s_latop,0_09,8553.843566,6942448.0,6942469.0
2b,mixed,coh,naive_hops_3_6,ns_s_latop,0_1,8707.9129,7712849.0,7712878.0
2b,mixed,coh,naive_hops_3_6,ns_s_latop,0_11,8874.392863,8483353.0,8483383.0
2b,mixed,coh,naive_hops_3_6,ns_s_latop,0_12,9052.829441,9256201.0,9256228.0
2b,mixed,coh,naive_hops_3_6,ns_s_latop,0_13,9245.102453,10028287.0,10028309.0
2b,mixed,coh,naive_hops_3_6,ns_s_latop,0_14,9456.287856,10800482.0,10800537.0
2b,mixed,coh,naive_hops_3_6,ns_s_latop,0_15,9688.826156,11573200.0,11573261.0
2b,mixed,coh,naive_hops_3_6,ns_s_latop,0_16,9942.801002,12344865.0,12344908.0
2b,mixed,coh,naive_hops_3_6,ns_s_latop,0_17,10231.222926,13118043.0,13118101.0
