sim_cycles,mixed_or_same,mem_or_coh,config,alg,inj_rate,average_packet_latency,packets_received::total,packets_injected::total
2b,mixed,mem,naive_hops_3_4,ns_s_latop,0_04,8323.319319,3084174.0,3084184.0
2b,mixed,mem,naive_hops_3_4,ns_s_latop,0_05,8492.883256,3854313.0,3854327.0
2b,mixed,mem,naive_hops_3_4,ns_s_latop,0_06,8676.855739,4625450.0,4625470.0
2b,mixed,mem,naive_hops_3_4,ns_s_latop,0_07,8883.635397,5397308.0,5397324.0
2b,mixed,mem,naive_hops_3_4,ns_s_latop,0_08,9111.366822,6170155.0,6170176.0
2b,mixed,mem,naive_hops_3_4,ns_s_latop,0_09,9368.514539,6942446.0,6942467.0
2b,mixed,mem,naive_hops_3_4,ns_s_latop,0_1
2b,mixed,mem,naive_hops_3_4,ns_s_latop,0_11,10014.237454,8483352.0,8483382.0
2b,mixed,mem,naive_hops_3_4,ns_s_latop,0_12,10428.981692,9256190.0,9256227.0
2b,mixed,mem,naive_hops_3_4,ns_s_latop,0_13,10935.184543,10028279.0,10028309.0
2b,mixed,mem,naive_hops_3_4,ns_s_latop,0_14,11590.079915,10800477.0,10800536.0
2b,mixed,mem,naive_hops_3_4,ns_s_latop,0_15,12498.819669,11573185.0,11573257.0
2b,mixed,mem,naive_hops_3_4,ns_s_latop,0_16,13892.263146,12344842.0,12344908.0
2b,mixed,mem,naive_hops_3_4,ns_s_latop,0_17,16988.81182,13118010.0,13118089.0
2b,mixed,mem,naive_hops_3_4,ns_s_latop,0_18,1327164.13936,13871636.0,13871755.0
2b,mixed,mem,naive_hops_3_4,ns_s_latop,0_19,10355422.281746,14496738.0,14496854.0
2b,mixed,mem,naive_hops_3_4,ns_m_bwop,0_01,8759.104746,772022.0,772027.0
2b,mixed,mem,naive_hops_3_4,ns_m_bwop,0_02,8875.357505,1543764.0,1543771.0
2b,mixed,mem,naive_hops_3_4,ns_m_bwop,0_03,9007.079559,2313731.0,2313739.0
2b,mixed,mem,naive_hops_3_4,ns_m_bwop,0_04,9152.21509,3084173.0,3084184.0
2b,mixed,mem,naive_hops_3_4,ns_m_bwop,0_05,9313.393453,3854314.0,3854327.0
2b,mixed,mem,naive_hops_3_4,ns_m_bwop,0_06,9490.519804,4625447.0,4625470.0
2b,mixed,mem,naive_hops_3_4,ns_m_bwop,0_07,9691.092302,5397306.0,5397324.0
2b,mixed,mem,naive_hops_3_4,ns_m_bwop,0_08,9912.283262,6170149.0,6170176.0
2b,mixed,mem,naive_hops_3_4,ns_m_bwop,0_09,10162.746008,6942440.0,6942469.0
2b,mixed,mem,naive_hops_3_4,ns_m_bwop,0_1
2b,mixed,mem,naive_hops_3_4,ns_m_bwop,0_11,10792.031266,8483343.0,8483381.0
2b,mixed,mem,naive_hops_3_4,ns_m_bwop,0_12,11195.99061,9256188.0,9256228.0
2b,mixed,mem,naive_hops_3_4,ns_m_bwop,0_13,11698.751896,10028280.0,10028308.0
2b,mixed,mem,naive_hops_3_4,ns_m_bwop,0_14,12329.069872,10800476.0,10800534.0
2b,mixed,mem,naive_hops_3_4,ns_m_bwop,0_15,13198.61202,11573179.0,11573252.0
2b,mixed,mem,naive_hops_3_4,ns_m_bwop,0_16,14567.551881,12344846.0,12344909.0
2b,mixed,mem,naive_hops_3_4,ns_m_bwop,0_17,17659.262616,13118005.0,13118092.0
2b,mixed,mem,naive_hops_3_4,ns_m_bwop,0_18,1615733.958183,13866933.0,13867046.0
2b,mixed,mem,naive_hops_3_4,ns_m_bwop,0_19,6353677.220616,14562355.0,14562465.0
2b,mixed,mem,naive_hops_3_4,kite_medium,0_01,8874.493784,772022.0,772027.0
2b,mixed,mem,naive_hops_3_4,kite_medium,0_02,8992.922239,1543765.0,1543771.0
2b,mixed,mem,naive_hops_3_4,kite_medium,0_03,9125.749717,2313730.0,2313739.0
2b,mixed,mem,naive_hops_3_4,kite_medium,0_04,9271.321674,3084173.0,3084184.0
2b,mixed,mem,naive_hops_3_4,kite_medium,0_05,9435.571495,3854314.0,3854327.0
2b,mixed,mem,naive_hops_3_4,kite_medium,0_06,9614.539301,4625448.0,4625470.0
2b,mixed,mem,naive_hops_3_4,kite_medium,0_07,9817.907574,5397305.0,5397324.0
2b,mixed,mem,naive_hops_3_4,kite_medium,0_08,10042.194965,6170151.0,6170176.0
2b,mixed,mem,naive_hops_3_4,kite_medium,0_09,10297.208429,6942442.0,6942469.0
2b,mixed,mem,naive_hops_3_4,kite_medium,0_1
2b,mixed,mem,naive_hops_3_4,kite_medium,0_11,10947.022604,8483348.0,8483381.0
2b,mixed,mem,naive_hops_3_4,kite_medium,0_12,11365.090334,9256193.0,9256227.0
2b,mixed,mem,naive_hops_3_4,kite_medium,0_13,11898.032944,10028281.0,10028308.0
2b,mixed,mem,naive_hops_3_4,kite_medium,0_14,12594.45911,10800473.0,10800534.0
2b,mixed,mem,naive_hops_3_4,kite_medium,0_15,13598.08366,11573172.0,11573257.0
2b,mixed,mem,naive_hops_3_4,kite_medium,0_16,15403.58343,12344844.0,12344906.0
2b,mixed,mem,naive_hops_3_4,kite_medium,0_17,21538.084962,13118011.0,13118093.0
2b,mixed,mem,naive_hops_3_4,kite_medium,0_18,4107355.214495,13832574.0,13832697.0
2b,mixed,mem,naive_hops_3_4,kite_medium,0_19,11493027.589727,14476787.0,14476882.0
2b,mixed,mem,naive_hops_3_4,ft_x,0_01,9040.01286,772022.0,772027.0
2b,mixed,mem,naive_hops_3_4,ft_x,0_02,9158.137001,1543765.0,1543771.0
2b,mixed,mem,naive_hops_3_4,ft_x,0_03,9291.424851,2313730.0,2313739.0
2b,mixed,mem,naive_hops_3_4,ft_x,0_04,9438.641966,3084173.0,3084184.0
2b,mixed,mem,naive_hops_3_4,ft_x,0_05,9601.70083,3854314.0,3854327.0
2b,mixed,mem,naive_hops_3_4,ft_x,0_06,9781.098603,4625448.0,4625470.0
2b,mixed,mem,naive_hops_3_4,ft_x,0_07,9983.924914,5397303.0,5397324.0
2b,mixed,mem,naive_hops_3_4,ft_x,0_08,10208.145099,6170151.0,6170176.0
2b,mixed,mem,naive_hops_3_4,ft_x,0_09,10461.695596,6942440.0,6942468.0
2b,mixed,mem,naive_hops_3_4,ft_x,0_1
2b,mixed,mem,naive_hops_3_4,ft_x,0_11,11098.799253,8483343.0,8483382.0
2b,mixed,mem,naive_hops_3_4,ft_x,0_12,11513.579424,9256193.0,9256227.0
2b,mixed,mem,naive_hops_3_4,ft_x,0_13,12011.701309,10028278.0,10028309.0
2b,mixed,mem,naive_hops_3_4,ft_x,0_14,12643.523256,10800478.0,10800535.0
2b,mixed,mem,naive_hops_3_4,ft_x,0_15,13503.470929,11573184.0,11573257.0
2b,mixed,mem,naive_hops_3_4,ft_x,0_16,14739.854877,12344837.0,12344903.0
2b,mixed,mem,naive_hops_3_4,ft_x,0_17,16889.51565,13117998.0,13118098.0
2b,mixed,mem,naive_hops_3_4,ft_x,0_18,22772.253493,13888277.0,13888392.0
2b,mixed,mem,naive_hops_3_4,ft_x,0_19,3184960.475843,14614496.0,14614612.0
2b,mixed,mem,naive_hops_3_4,butter_donut_x,0_01,8622.563469,772021.0,772027.0
2b,mixed,mem,naive_hops_3_4,butter_donut_x,0_02,8724.891965,1543765.0,1543771.0
2b,mixed,mem,naive_hops_3_4,butter_donut_x,0_03,8847.281123,2313730.0,2313739.0
2b,mixed,mem,naive_hops_3_4,butter_donut_x,0_04,8986.496363,3084173.0,3084184.0
2b,mixed,mem,naive_hops_3_4,butter_donut_x,0_05,9143.58904,3854315.0,3854327.0
2b,mixed,mem,naive_hops_3_4,butter_donut_x,0_06,9319.060835,4625448.0,4625470.0
2b,mixed,mem,naive_hops_3_4,butter_donut_x,0_07,9519.652012,5397305.0,5397324.0
2b,mixed,mem,naive_hops_3_4,butter_donut_x,0_08,9742.082565,6170152.0,6170176.0
2b,mixed,mem,naive_hops_3_4,butter_donut_x,0_09,9997.940984,6942444.0,6942469.0
2b,mixed,mem,naive_hops_3_4,butter_donut_x,0_1
2b,mixed,mem,naive_hops_3_4,butter_donut_x,0_11,10629.879706,8483342.0,8483381.0
2b,mixed,mem,naive_hops_3_4,butter_donut_x,0_12,11032.993581,9256193.0,9256228.0
2b,mixed,mem,naive_hops_3_4,butter_donut_x,0_13,11519.543968,10028279.0,10028309.0
