sim_cycles,mixed_or_same,mem_or_coh,config,alg,inj_rate,average_packet_latency,packets_received::total,packets_injected::total
2b,mixed,mem,lpbt_s_power,cload_hops_3_4,0_15,15900552.212631,11337069.0,11337160.0
2b,mixed,mem,lpbt_s_power,cload_hops_3_4,0_16,20343212.938203,11949363.0,11949461.0
2b,mixed,mem,lpbt_s_power,cload_hops_3_4,0_17,30360764.112272,12484081.0,12484198.0
2b,mixed,mem,lpbt_s_power,cload_hops_3_4,0_18,39505647.85418,12969149.0,12969284.0
2b,mixed,mem,lpbt_s_power,cload_hops_3_4,0_19,47788971.336401,13441952.0,13442084.0
2b,mixed,mem,lpbt_s_power,cload_hops_3_4,0_2,65159567.979311,13821656.0,13821793.0
2b,mixed,mem,lpbt_s_power,cload_hops_3_4,0_21,86484814.634305,14103734.0,14103901.0
2b,mixed,mem,lpbt_s_power,cload_hops_3_4,0_22,108915547.639725,14361322.0,14361493.0
2b,mixed,mem,lpbt_s_power,cload_hops_3_4,0_23,129485576.82838,14588843.0,14588995.0
2b,mixed,mem,lpbt_s_power,cload_hops_3_4,0_24,147221146.149519,14819610.0,14819800.0
2b,mixed,mem,lpbt_s_power,cload_hops_3_4,0_25,165289011.9094,15018253.0,15018453.0
2b,mixed,mem,lpbt_s_power,cload_hops_3_4,0_26,101440820.692531,8267749.0,8267932.0
2b,mixed,mem,lpbt_s_power,cload_hops_3_4,0_27,28423314.494327,2092298.0,2092498.0
2b,mixed,mem,lpbt_s_latop,cload_hops_3_4,0_02,8541.003017,1543762.0,1543771.0
2b,mixed,mem,lpbt_s_latop,cload_hops_3_4,0_01,8374.015139,772022.0,772027.0
2b,mixed,mem,lpbt_s_latop,cload_hops_3_4,0_03,8726.408214,2313731.0,2313739.0
2b,mixed,mem,lpbt_s_latop,cload_hops_3_4,0_04,8933.81958,3084173.0,3084184.0
2b,mixed,mem,lpbt_s_latop,cload_hops_3_4,0_05,9168.289343,3854311.0,3854327.0
2b,mixed,mem,lpbt_s_latop,cload_hops_3_4,0_06,9431.642639,4625449.0,4625470.0
2b,mixed,mem,lpbt_s_latop,cload_hops_3_4,0_07,9742.761678,5397305.0,5397324.0
