sim_cycles,mixed_or_same,mem_or_coh,config,alg,inj_rate,average_packet_latency,average_flit_latency,packets_received::total,packets_injected::total
2b,mixed,mem,ns_l_bwop_noci,augmclb_hops_4_6_64cpus_4xdirs_4.0GHz,0_02,6213.550503,6192.65519,10983046.0,10983075.0
2b,mixed,mem,ns_l_bwop_noci,augmclb_hops_4_6_64cpus_4xdirs_4.0GHz,0_03,6985.724,7119.739336,16476516.0,16476565.0
2b,mixed,mem,ns_l_bwop_noci,augmclb_hops_4_6_64cpus_4xdirs_4.0GHz,0_04,8819.318666,9616.192047,21967669.0,21967760.0
2b,mixed,mem,ns_l_bwop_noci,augmclb_hops_4_6_64cpus_4xdirs_4.0GHz,0_05,13640364.738397,22982134.935867,27005077.0,27005388.0
2b,mixed,mem,ns_l_bwop_noci,augmclb_hops_4_6_64cpus_4xdirs_4.0GHz,0_06,55470268.191772,99833893.31847,29647717.0,29648237.0
2b,mixed,mem,ns_l_bwop_noci,augmclb_hops_4_6_64cpus_4xdirs_4.0GHz,0_07,108349530.439632,212939584.987099,31293783.0,31294326.0
2b,mixed,mem,ns_l_bwop_noci,augmclb_hops_4_6_64cpus_4xdirs_4.0GHz,0_08,130453962.094065,273872366.959254,33551514.0,33552102.0
2b,mixed,mem,ns_l_bwop_noci,augmclb_hops_4_6_64cpus_4xdirs_4.0GHz,0_09
2b,mixed,mem,ns_l_bwop_noci,augmclb_hops_4_6_64cpus_4xdirs_4.0GHz,0_1,133111395.90794,313873744.550162,38134107.0,38134725.0
2b,mixed,mem,ns_l_bwop_noci,augmclb_hops_4_6_64cpus_4xdirs_4.0GHz,0_11,119350778.800711,297578115.881416,40338934.0,40339531.0
2b,mixed,mem,ns_l_bwop_noci,augmclb_hops_4_6_64cpus_4xdirs_4.0GHz,0_12,113399292.816955,297169485.444475,42627553.0,42628169.0
2b,mixed,mem,ns_l_bwop_noci,augmclb_hops_4_6_64cpus_4xdirs_4.0GHz,0_13
2b,mixed,mem,ns_l_scop_noci,augmclb_hops_4_6_64cpus_4xdirs_4.0GHz,0_01,5768.745427,5700.700655,5492873.0,5492892.0
2b,mixed,mem,ns_l_scop_noci,augmclb_hops_4_6_64cpus_4xdirs_4.0GHz,0_02,6238.870755,6223.510914,10983045.0,10983075.0
2b,mixed,mem,ns_l_scop_noci,augmclb_hops_4_6_64cpus_4xdirs_4.0GHz,0_03,7047.069086,7214.681462,16476515.0,16476565.0
2b,mixed,mem,ns_l_scop_noci,augmclb_hops_4_6_64cpus_4xdirs_4.0GHz,0_04,9769.067233,11188.065882,21967673.0,21967760.0
2b,mixed,mem,ns_l_scop_noci,augmclb_hops_4_6_64cpus_4xdirs_4.0GHz,0_05,11367388.323489,19465471.75578,26384342.0,26384598.0
