sim_cycles,mixed_or_same,mem_or_coh,config,alg,inj_rate,average_packet_latency,average_flit_latency,packets_received::total,packets_injected::total
2b,mixed,mem,dbl_bfly_x,mclb_hops_4_6,0_09,8030.31323,8011.876634,13574249.0,13574305.0
2b,mixed,mem,dbl_bfly_x,mclb_hops_4_6,0_1,8564.055617,8659.723425,15081398.0,15081484.0
2b,mixed,mem,dbl_bfly_x,mclb_hops_4_6,0_11,9325.628069,9643.954511,16591058.0,16591119.0
2b,mixed,mem,dbl_bfly_x,mclb_hops_4_6,0_12,10685.956808,11569.26782,18103781.0,18103882.0
2b,mixed,mem,dbl_bfly_x,mclb_hops_4_6,0_13,698775.573599,1158632.879489,19600315.0,19600450.0
2b,mixed,mem,dbl_bfly_x,mclb_hops_4_6,0_14,11577095.037597,19487513.306799,20809834.0,20809977.0
2b,mixed,mem,dbl_bfly_x,mclb_hops_4_6,0_15,19812639.318582,33704888.956528,21963734.0,21963905.0
2b,mixed,mem,dbl_bfly_x,mclb_hops_4_6,0_16,37025331.396346,64106733.232263,22864788.0,22864973.0
2b,mixed,mem,dbl_bfly_x,mclb_hops_4_6,0_17,55513990.010095,98245452.17685,23599667.0,23599877.0
2b,mixed,mem,dbl_bfly_x,mclb_hops_4_6,0_18,75332821.70403,136323103.976616,24291184.0,24291413.0
2b,mixed,mem,dbl_bfly_x,mclb_hops_4_6,0_19,92348800.666976,170950493.624979,24949524.0,24949740.0
2b,mixed,mem,dbl_bfly_x,mclb_hops_4_6,0_2,107982442.923696,204513361.876264,25581458.0,25581684.0
2b,mixed,mem,dbl_bfly_x,mclb_hops_4_6,0_21,121885615.789918,236112318.203124,26204769.0,26204994.0
2b,mixed,mem,dbl_bfly_x,mclb_hops_4_6,0_22,133214883.427895,263964592.472048,26813440.0,26813678.0
2b,mixed,mem,dbl_bfly_x,mclb_hops_4_6,0_23,142464066.792766,288536456.092618,27428892.0,27429150.0
2b,mixed,mem,dbl_bfly_x,mclb_hops_4_6,0_24,149762430.189895,309947618.02676,28036475.0,28036742.0
2b,mixed,mem,dbl_bfly_x,mclb_hops_4_6,0_25,155317204.81334,328175425.172145,28652493.0,28652732.0
2b,mixed,mem,dbl_bfly_x,mclb_hops_4_6,0_26,159452369.330758,343870077.9327,29267258.0,29267504.0
2b,mixed,mem,dbl_bfly_x,mclb_hops_4_6,0_27,162657166.276191,357929026.880072,29875334.0,29875569.0
2b,mixed,mem,dbl_bfly_x,mclb_hops_4_6,0_28,164781726.327514,369679402.639254,30494874.0,30495141.0
2b,mixed,mem,dbl_bfly_x,mclb_hops_4_6,0_29,166162097.724511,380079640.170033,31101491.0,31101737.0
2b,mixed,mem,dbl_bfly_x,mclb_hops_4_6,0_3,166872832.132453,388911131.107567,31718140.0,31718397.0
2b,mixed,mem,dbl_bfly_x,mclb_hops_4_6,0_31,166792020.986023,396120446.34629,32321747.0,32322032.0
2b,mixed,mem,dbl_bfly_x,mclb_hops_4_6,0_32,166179506.515339,401943678.858902,32930769.0,32931039.0
2b,mixed,mem,dbl_bfly_x,mclb_hops_4_6,0_33,165345803.56996,406973508.359624,33551504.0,33551787.0
2b,mixed,mem,dbl_bfly_x,mclb_hops_4_6,0_34,163874508.096841,410649498.689004,34154137.0,34154427.0
2b,mixed,mem,dbl_bfly_x,mclb_hops_4_6,0_35,162070761.658164,413097455.5271,34768169.0,34768469.0
2b,mixed,mem,dbl_bfly_x,mclb_hops_4_6,0_36,163765526.590543,417875861.113726,35297346.0,35297612.0
2b,mixed,mem,dbl_bfly_x,mclb_hops_4_6,0_37,167648819.169443,423550171.116437,35756054.0,35756341.0
2b,mixed,mem,dbl_bfly_x,mclb_hops_4_6,0_38,171431573.320104,428376515.004118,36203472.0,36203770.0
2b,mixed,mem,dbl_bfly_x,mclb_hops_4_6,0_39,175169549.481968,433125431.91524,36634469.0,36634779.0
2b,mixed,mem,ns_m_bwop,mclb_hops_4_6,0_01,4992.242075,4905.49268,1509220.0,1509220.0
2b,mixed,mem,ns_m_bwop,mclb_hops_4_6,0_02,5081.836353,4988.803261,3018920.0,3018926.0
2b,mixed,mem,ns_m_bwop,mclb_hops_4_6,0_03,5179.102141,5080.26551,4525637.0,4525646.0
2b,mixed,mem,ns_m_bwop,mclb_hops_4_6,0_04,5284.49797,5179.763042,6032717.0,6032735.0
2b,mixed,mem,ns_m_bwop,mclb_hops_4_6,0_05,5401.188321,5291.483505,7539490.0,7539512.0
2b,mixed,mem,ns_m_bwop,mclb_hops_4_6,0_06,5532.146382,5419.363432,9044965.0,9044987.0
2b,mixed,mem,ns_m_bwop,mclb_hops_4_6,0_07,5680.164526,5567.096785,10554096.0,10554127.0
2b,mixed,mem,ns_m_bwop,mclb_hops_4_6,0_08,5845.725997,5735.792619,12064003.0,12064044.0
2b,mixed,mem,ns_m_bwop,mclb_hops_4_6,0_09,6038.492014,5938.49076,13574256.0,13574306.0
2b,mixed,mem,ns_m_bwop,mclb_hops_4_6,0_1,6264.545136,6182.845288,15081424.0,15081487.0
2b,mixed,mem,ns_m_bwop,mclb_hops_4_6,0_11,6532.926207,6482.37051,16591076.0,16591119.0
2b,mixed,mem,ns_m_bwop,mclb_hops_4_6,0_12,6865.116613,6867.430142,18103818.0,18103882.0
2b,mixed,mem,ns_m_bwop,mclb_hops_4_6,0_13,7286.486714,7379.295907,19614893.0,19614964.0
2b,mixed,mem,ns_m_bwop,mclb_hops_4_6,0_14,7839.144702,8083.00617,21125634.0,21125710.0
2b,mixed,mem,ns_m_bwop,mclb_hops_4_6,0_15,8646.177996,9177.694491,22635614.0,22635702.0
2b,mixed,mem,ns_m_bwop,mclb_hops_4_6,0_16,10106.684893,11319.19525,24146841.0,24146954.0
2b,mixed,mem,ns_m_bwop,mclb_hops_4_6,0_17,22028.348682,30854.649402,25656633.0,25656740.0
2b,mixed,mem,ns_m_bwop,mclb_hops_4_6,0_18,7969473.348389,13351599.343437,26943579.0,26943722.0
2b,mixed,mem,ns_m_bwop,mclb_hops_4_6,0_19,21922722.032908,37156204.066218,27975319.0,27975505.0
2b,mixed,mem,ns_m_bwop,mclb_hops_4_6,0_2,36431476.220704,62577785.86971,28895976.0,28896176.0
2b,mixed,mem,ns_m_bwop,mclb_hops_4_6,0_21,51592127.066715,89981795.5837,29712784.0,29712982.0
2b,mixed,mem,ns_m_bwop,mclb_hops_4_6,0_22,68140668.949563,120922109.128252,30426751.0,30426950.0
2b,mixed,mem,ns_m_bwop,mclb_hops_4_6,0_23,85633121.721898,154849665.845209,31064629.0,31064848.0
2b,mixed,mem,ns_m_bwop,mclb_hops_4_6,0_24,101733065.523472,187491771.749557,31677782.0,31677993.0
2b,mixed,mem,ns_m_bwop,mclb_hops_4_6,0_25,115408120.737537,216672566.092494,32291549.0,32291766.0
2b,mixed,mem,ns_m_bwop,mclb_hops_4_6,0_26,126906877.765955,242640588.327951,32907224.0,32907417.0
2b,mixed,mem,ns_m_bwop,mclb_hops_4_6,0_27,136628681.586525,265948938.19069,33518585.0,33518806.0
2b,mixed,mem,ns_m_bwop,mclb_hops_4_6,0_28,144874952.760003,286993932.006633,34131769.0,34132003.0
2b,mixed,mem,ns_m_bwop,mclb_hops_4_6,0_29,151651437.855945,305624115.585122,34745311.0,34745511.0
2b,mixed,mem,ns_m_bwop,mclb_hops_4_6,0_3,157380060.175385,322605193.406415,35357463.0,35357687.0
2b,mixed,mem,ns_m_bwop,mclb_hops_4_6,0_31,162137239.588908,337940743.425024,35969946.0,35970174.0
2b,mixed,mem,ns_m_bwop,mclb_hops_4_6,0_32,165690087.098966,351032238.749231,36583809.0,36584037.0
2b,mixed,mem,ns_m_bwop,mclb_hops_4_6,0_33,168621972.882799,363044409.916702,37197022.0,37197246.0
2b,mixed,mem,ns_m_bwop,mclb_hops_4_6,0_34,170910309.455469,373914161.79666,37804579.0,37804807.0
