sim_cycles,mixed_or_same,mem_or_coh,config,alg,inj_rate,average_packet_latency,packets_received::total,packets_injected::total
2b,mixed,mem,ns_s_bwop,cload_hops_4_6,0_19,94603.150463,14660505.0,14660611.0
2b,mixed,mem,ns_s_bwop,cload_hops_4_6,0_2,8537672.484462,15281317.0,15281429.0
2b,mixed,mem,ns_s_bwop,cload_hops_4_6,0_21,15048115.473465,15885212.0,15885386.0
2b,mixed,mem,ns_s_bwop,cload_hops_4_6,0_22,22303776.694423,16474034.0,16474244.0
2b,mixed,mem,ns_s_bwop,cload_hops_4_6,0_23,39257136.330898,16861906.0,16862146.0
2b,mixed,mem,ns_s_bwop,cload_hops_4_6,0_24,52437838.020926,17262333.0,17262595.0
2b,mixed,mem,20r_4p_2ll_runsol_scbw,cload_hops_4_6,0_02
2b,mixed,mem,20r_4p_2ll_runsol_scbw,cload_hops_4_6,0_01
2b,mixed,mem,20r_4p_2ll_runsol_scbw,cload_hops_4_6,0_03
2b,mixed,mem,20r_4p_2ll_runsol_scbw,cload_hops_4_6,0_04
2b,mixed,mem,20r_4p_2ll_runsol_scbw,cload_hops_4_6,0_05
2b,mixed,mem,20r_4p_2ll_runsol_scbw,cload_hops_4_6,0_06
2b,mixed,mem,20r_4p_2ll_runsol_scbw,cload_hops_4_6,0_07
2b,mixed,mem,20r_4p_2ll_runsol_scbw,cload_hops_4_6,0_08
2b,mixed,mem,20r_4p_2ll_runsol_scbw,cload_hops_4_6,0_09
2b,mixed,mem,20r_4p_2ll_runsol_scbw,cload_hops_4_6,0_1
2b,mixed,mem,20r_4p_2ll_runsol_scbw,cload_hops_4_6,0_11
2b,mixed,mem,20r_4p_2ll_runsol_scbw,cload_hops_4_6,0_12
2b,mixed,mem,20r_4p_2ll_runsol_scbw,cload_hops_4_6,0_13
2b,mixed,mem,20r_4p_2ll_runsol_scbw,cload_hops_4_6,0_14
2b,mixed,mem,20r_4p_2ll_runsol_scbw,cload_hops_4_6,0_15
2b,mixed,mem,20r_4p_2ll_runsol_scbw,cload_hops_4_6,0_16
2b,mixed,mem,20r_4p_2ll_runsol_scbw,cload_hops_4_6,0_17
2b,mixed,mem,20r_4p_2ll_runsol_scbw,cload_hops_4_6,0_18
2b,mixed,mem,20r_4p_2ll_runsol_scbw,cload_hops_4_6,0_19
2b,mixed,mem,20r_4p_2ll_runsol_scbw,cload_hops_4_6,0_2
2b,mixed,mem,20r_4p_2ll_runsol_scbw,cload_hops_4_6,0_21
