sim_cycles,mixed_or_same,mem_or_coh,config,alg,inj_rate,average_packet_latency,average_flit_latency,packets_received::total,packets_injected::total
2b,mixed,coh,ns_s_scop,mclb_hops_4_6,0_19,5062.980533,5082.159085,28675059.0,28675124.0
2b,mixed,coh,ns_s_scop,mclb_hops_4_6,0_2,5333.616949,5420.887086,30184285.0,30184355.0
2b,mixed,coh,ns_s_scop,mclb_hops_4_6,0_21,5664.7013,5850.819337,31694437.0,31694509.0
2b,mixed,coh,ns_s_scop,mclb_hops_4_6,0_22,6084.648726,6420.61703,33203175.0,33203256.0
2b,mixed,coh,ns_s_scop,mclb_hops_4_6,0_23,6655.603676,7230.820335,34710757.0,34710866.0
2b,mixed,coh,ns_s_scop,mclb_hops_4_6,0_24,7520.053614,8517.151802,36221304.0,36221419.0
2b,mixed,coh,ns_s_scop,mclb_hops_4_6,0_25,9123.407867,11022.360716,37729785.0,37729899.0
2b,mixed,coh,ns_s_scop,mclb_hops_4_6,0_26,14735.50776,20198.781899,39238342.0,39238454.0
2b,mixed,coh,ns_s_scop,mclb_hops_4_6,0_27
2b,mixed,coh,ns_s_latop,mclb_hops_4_6,0_1,3801.71879,3683.145712,15081458.0,15081488.0
2b,mixed,coh,ns_s_latop,mclb_hops_4_6,0_11,3893.343997,3775.571397,16591092.0,16591119.0
2b,mixed,coh,ns_s_latop,mclb_hops_4_6,0_12,3994.773281,3880.28747,18103844.0,18103882.0
2b,mixed,coh,ns_s_latop,mclb_hops_4_6,0_13,4107.295393,3998.260269,19614926.0,19614965.0
2b,mixed,coh,ns_s_latop,mclb_hops_4_6,0_14,4233.178761,4133.550616,21125673.0,21125710.0
2b,mixed,coh,ns_s_latop,mclb_hops_4_6,0_15,4374.560925,4288.861458,22635659.0,22635703.0
2b,mixed,coh,ns_s_latop,mclb_hops_4_6,0_16,4534.188365,4468.818605,24146924.0,24146967.0
2b,mixed,coh,ns_s_latop,mclb_hops_4_6,0_17,4720.392374,4685.296002,25656879.0,25656927.0
2b,mixed,coh,ns_s_latop,mclb_hops_4_6,0_18,4935.326944,4942.418399,27165172.0,27165228.0
2b,mixed,coh,ns_s_latop,mclb_hops_4_6,0_19,5192.072696,5260.301349,28675062.0,28675124.0
2b,mixed,coh,ns_s_latop,mclb_hops_4_6,0_2,5507.554307,5666.02511,30184279.0,30184355.0
2b,mixed,coh,ns_s_latop,mclb_hops_4_6,0_21,5906.804181,6201.716158,31694430.0,31694509.0
2b,mixed,coh,ns_s_latop,mclb_hops_4_6,0_22,6435.736932,6943.291803,33203173.0,33203252.0
2b,mixed,coh,ns_s_latop,mclb_hops_4_6,0_23,7221.795889,8102.528831,34710753.0,34710866.0
2b,mixed,coh,ns_s_latop,mclb_hops_4_6,0_24,8640.581108,10302.744848,36221253.0,36221378.0
2b,mixed,coh,ns_s_latop,mclb_hops_4_6,0_25,13211.919345,17745.929205,37729637.0,37729759.0
2b,mixed,coh,ns_s_latop,mclb_hops_4_6,0_26
2b,mixed,coh,kite_medium,mclb_hops_4_6,0_1,5986.769031,5866.11847,15081431.0,15081486.0
2b,mixed,coh,kite_medium,mclb_hops_4_6,0_11,6143.790896,6028.301685,16591073.0,16591119.0
2b,mixed,coh,kite_medium,mclb_hops_4_6,0_12,6321.388324,6216.137516,18103818.0,18103882.0
2b,mixed,coh,kite_medium,mclb_hops_4_6,0_13,6525.741449,6437.621586,19614900.0,19614965.0
2b,mixed,coh,kite_medium,mclb_hops_4_6,0_14,6763.902788,6703.528764,21125647.0,21125710.0
2b,mixed,coh,kite_medium,mclb_hops_4_6,0_15,7043.733567,7025.767131,22635626.0,22635703.0
2b,mixed,coh,kite_medium,mclb_hops_4_6,0_16,7380.978291,7428.844914,24146874.0,24146964.0
2b,mixed,coh,kite_medium,mclb_hops_4_6,0_17,7805.772579,7960.055246,25656846.0,25656923.0
2b,mixed,coh,kite_medium,mclb_hops_4_6,0_18,8352.860347,8674.519291,27165120.0,27165225.0
2b,mixed,coh,kite_medium,mclb_hops_4_6,0_19,9112.212548,9720.236021,28674995.0,28675104.0
2b,mixed,coh,kite_medium,mclb_hops_4_6,0_2,10316.685412,11480.021427,30184216.0,30184333.0
