sim_cycles,mixed_or_same,mem_or_coh,config,alg,inj_rate,average_packet_latency,packets_received::total,packets_injected::total
2b,same,mem,lpbt_m_latop,mclb_hops_4_6,0_04,7678.143181,6032713.0,6032735.0
2b,same,mem,lpbt_m_latop,mclb_hops_4_6,0_05,8236.332416,7539481.0,7539512.0
2b,same,mem,lpbt_m_latop,mclb_hops_4_6,0_06,9038.689244,9044951.0,9044986.0
2b,same,mem,lpbt_m_latop,mclb_hops_4_6,0_07,10343.090062,10554084.0,10554126.0
2b,same,mem,lpbt_m_latop,mclb_hops_4_6,0_08,13266.300341,12063972.0,12064039.0
2b,same,mem,lpbt_m_latop,mclb_hops_4_6,0_09,6251784.100549,13422561.0,13422676.0
2b,same,mem,lpbt_m_latop,mclb_hops_4_6,0_1,20421158.198022,14383146.0,14383380.0
2b,same,mem,lpbt_m_latop,mclb_hops_4_6,0_11,51969585.257373,14881169.0,14881421.0
2b,same,mem,lpbt_m_latop,mclb_hops_4_6,0_12,65311933.01903,15410845.0,15411123.0
2b,same,mem,lpbt_m_latop,mclb_hops_4_6,0_13,81616767.18574,15999637.0,15999890.0
2b,same,mem,lpbt_m_latop,mclb_hops_4_6,0_14,96469463.431018,16615759.0,16616038.0
2b,same,mem,lpbt_m_latop,mclb_hops_4_6,0_15,106759773.404987,17237396.0,17237664.0
2b,same,mem,lpbt_m_latop,mclb_hops_4_6,0_16,115151388.416992,17875831.0,17876110.0
2b,same,mem,lpbt_m_latop,mclb_hops_4_6,0_17,122357008.011505,18506788.0,18507068.0
2b,same,mem,lpbt_m_latop,mclb_hops_4_6,0_18,128520551.925461,19120010.0,19120296.0
2b,same,mem,lpbt_m_latop,mclb_hops_4_6,0_19,132641464.129489,19737452.0,19737761.0
2b,same,mem,butter_donut_x,mclb_hops_4_6,0_2
2b,same,mem,butter_donut_x,mclb_hops_4_6,0_21
2b,same,mem,butter_donut_x,mclb_hops_4_6,0_22,158451693.97525,23446679.0,23446990.0
2b,same,mem,butter_donut_x,mclb_hops_4_6,0_23,34001204.250899,5134317.0,5134650.0
2b,same,mem,butter_donut_x,mclb_hops_4_6,0_01,6590.583522,1509214.0,1509220.0
2b,same,mem,butter_donut_x,mclb_hops_4_6,0_02,6813.669986,3018919.0,3018926.0
2b,same,mem,butter_donut_x,mclb_hops_4_6,0_03,7067.805747,4525631.0,4525646.0
2b,same,mem,butter_donut_x,mclb_hops_4_6,0_04,7368.563012,6032712.0,6032735.0
2b,same,mem,butter_donut_x,mclb_hops_4_6,0_05,7730.078173,7539484.0,7539512.0
2b,same,mem,butter_donut_x,mclb_hops_4_6,0_06,8175.409596,9044955.0,9044986.0
2b,same,mem,butter_donut_x,mclb_hops_4_6,0_07,8750.643335,10554083.0,10554127.0
2b,same,mem,butter_donut_x,mclb_hops_4_6,0_08,9529.082852,12063989.0,12064039.0
2b,same,mem,butter_donut_x,mclb_hops_4_6,0_09,10686.579948,13574230.0,13574301.0
2b,same,mem,butter_donut_x,mclb_hops_4_6,0_1,12696.19105,15081350.0,15081482.0
2b,same,mem,butter_donut_x,mclb_hops_4_6,0_11,24238.254255,16591003.0,16591117.0
2b,same,mem,butter_donut_x,mclb_hops_4_6,0_12,27817784.10926,17464654.0,17464860.0
2b,same,mem,butter_donut_x,mclb_hops_4_6,0_13,53752397.238185,17854483.0,17854713.0
2b,same,mem,butter_donut_x,mclb_hops_4_6,0_14,72693651.961969,18552653.0,18552904.0
2b,same,mem,butter_donut_x,mclb_hops_4_6,0_15,94020925.032674,19153632.0,19153919.0
2b,same,mem,butter_donut_x,mclb_hops_4_6,0_16,110908991.511544,19730727.0,19731034.0
2b,same,mem,butter_donut_x,mclb_hops_4_6,0_17,125029426.82254,20330882.0,20331176.0
2b,same,mem,butter_donut_x,mclb_hops_4_6,0_18,136933355.813902,20971580.0,20971894.0
2b,same,mem,butter_donut_x,mclb_hops_4_6,0_19,144864854.241028,21582222.0,21582536.0
2b,same,mem,dbl_bfly_x,mclb_hops_4_6,0_21
2b,same,mem,dbl_bfly_x,mclb_hops_4_6,0_2
2b,same,mem,dbl_bfly_x,mclb_hops_4_6,0_22,151896292.254729,22529706.0,22530075.0
2b,same,mem,dbl_bfly_x,mclb_hops_4_6,0_23,151731584.621522,23135607.0,23136009.0
2b,same,mem,dbl_bfly_x,mclb_hops_4_6,0_01,7134.196317,1509214.0,1509220.0
2b,same,mem,dbl_bfly_x,mclb_hops_4_6,0_02,7417.242446,3018917.0,3018926.0
2b,same,mem,dbl_bfly_x,mclb_hops_4_6,0_03,7755.853129,4525632.0,4525646.0
2b,same,mem,dbl_bfly_x,mclb_hops_4_6,0_04,8179.341889,6032709.0,6032735.0
