sim_cycles,mixed_or_same,mem_or_coh,config,alg,inj_rate,average_packet_latency,packets_received::total,packets_injected::total
2b,same,mem,ns_m_latop,naive_hops_4_6,0_03,7679.693664,2313731.0,2313739.0
2b,same,mem,ns_m_latop,naive_hops_4_6,0_04,7849.508572,3084174.0,3084184.0
2b,same,mem,ns_m_latop,naive_hops_4_6,0_05,8036.962144,3854316.0,3854327.0
2b,same,mem,ns_m_latop,naive_hops_4_6,0_06,8243.673506,4625450.0,4625470.0
2b,same,mem,ns_m_latop,naive_hops_4_6,0_07,8477.216925,5397308.0,5397324.0
2b,same,mem,ns_m_latop,naive_hops_4_6,0_08,8737.60151,6170153.0,6170176.0
2b,same,mem,ns_m_latop,naive_hops_4_6,0_09,9039.734748,6942444.0,6942469.0
2b,same,mem,ns_m_latop,naive_hops_4_6,0_1,9391.394774,7712844.0,7712878.0
2b,same,mem,ns_m_latop,naive_hops_4_6,0_11,9814.483588,8483352.0,8483384.0
2b,same,mem,ns_m_latop,naive_hops_4_6,0_12,10325.509463,9256196.0,9256228.0
2b,same,mem,ns_m_latop,naive_hops_4_6,0_13,10987.504523,10028287.0,10028309.0
2b,same,mem,ns_m_latop,naive_hops_4_6,0_14,11897.519212,10800484.0,10800537.0
2b,same,mem,ns_m_latop,naive_hops_4_6,0_15,13320.698605,11573175.0,11573259.0
2b,same,mem,ns_m_latop,naive_hops_4_6,0_16,18129.210719,12344745.0,12344836.0
2b,same,mem,ns_m_latop,naive_hops_4_6,0_17,3779892.411043,13062789.0,13062894.0
2b,same,mem,ns_m_latop,naive_hops_4_6,0_18,10908224.165583,13702049.0,13702201.0
2b,same,mem,ns_m_latop,naive_hops_4_6,0_19,22244819.943753,14247348.0,14247489.0
2b,same,mem,ns_m_latop,naive_hops_4_6,0_2,35283033.233681,14700658.0,14700808.0
2b,same,mem,ns_m_latop,naive_hops_4_6,0_21,51854142.078654,15073272.0,15073446.0
2b,same,mem,ns_m_latop,naive_hops_4_6,0_22,67825792.650714,15432946.0,15433134.0
2b,same,mem,ns_m_latop,naive_hops_4_6,0_23,80974271.363674,15781848.0,15782046.0
2b,same,mem,ns_m_latop,naive_hops_4_6,0_24,92531471.928945,16126776.0,16126948.0
2b,same,mem,ns_s_latop,naive_hops_4_6,0_01,7916.32639,772022.0,772027.0
2b,same,mem,ns_s_latop,naive_hops_4_6,0_02,8067.033578,1543764.0,1543771.0
2b,same,mem,ns_s_latop,naive_hops_4_6,0_03,8234.279472,2313731.0,2313739.0
2b,same,mem,ns_s_latop,naive_hops_4_6,0_04,8415.709623,3084174.0,3084184.0
2b,same,mem,ns_s_latop,naive_hops_4_6,0_05,8618.447908,3854314.0,3854327.0
2b,same,mem,ns_s_latop,naive_hops_4_6,0_06,8843.929565,4625450.0,4625470.0
2b,same,mem,ns_s_latop,naive_hops_4_6,0_07,9100.347658,5397305.0,5397324.0
2b,same,mem,ns_s_latop,naive_hops_4_6,0_08,9391.863368,6170152.0,6170176.0
2b,same,mem,ns_s_latop,naive_hops_4_6,0_09,9733.76149,6942443.0,6942469.0
2b,same,mem,ns_s_latop,naive_hops_4_6,0_1,10142.774696,7712842.0,7712878.0
2b,same,mem,ns_s_latop,naive_hops_4_6,0_11,10639.290432,8483349.0,8483383.0
2b,same,mem,ns_s_latop,naive_hops_4_6,0_12,11274.023505,9256193.0,9256228.0
2b,same,mem,ns_s_latop,naive_hops_4_6,0_13,12131.343146,10028281.0,10028309.0
2b,same,mem,ns_s_latop,naive_hops_4_6,0_14,13365.262772,10800474.0,10800537.0
2b,same,mem,ns_s_latop,naive_hops_4_6,0_15,15665.471497,11573173.0,11573260.0
2b,same,mem,ns_s_latop,naive_hops_4_6,0_16,89170.8811,12344823.0,12344907.0
2b,same,mem,ns_s_latop,naive_hops_4_6,0_17,15779560.484852,12862156.0,12862276.0
2b,same,mem,ns_s_latop,naive_hops_4_6,0_18,24966926.332126,13375670.0,13375821.0
2b,same,mem,ns_s_latop,naive_hops_4_6,0_19,39487141.697672,13792970.0,13793161.0
2b,same,mem,ns_s_latop,naive_hops_4_6,0_2,59899487.252762,14127710.0,14127902.0
2b,same,mem,ns_s_latop,naive_hops_4_6,0_21,76709852.335502,14469402.0,14469621.0
2b,same,mem,ns_s_latop,naive_hops_4_6,0_22,91531642.679562,14806585.0,14806787.0
2b,same,mem,ns_s_latop,naive_hops_4_6,0_23,102803911.395774,15141877.0,15142071.0
2b,same,mem,ns_s_latop,naive_hops_4_6,0_24,114543205.118445,15474460.0,15474676.0
2b,same,mem,kite_large,naive_hops_4_6,0_01,7416.380683,772022.0,772027.0
2b,same,mem,kite_large,naive_hops_4_6,0_02,7549.781913,1543766.0,1543771.0
2b,same,mem,kite_large,naive_hops_4_6,0_03,7696.426029,2313730.0,2313739.0
2b,same,mem,kite_large,naive_hops_4_6,0_04,7857.993969,3084173.0,3084184.0
2b,same,mem,kite_large,naive_hops_4_6,0_05,8032.134464,3854315.0,3854327.0
2b,same,mem,kite_large,naive_hops_4_6,0_06,8221.819028,4625451.0,4625470.0
2b,same,mem,kite_large,naive_hops_4_6,0_07,8437.794358,5397309.0,5397324.0
2b,same,mem,kite_large,naive_hops_4_6,0_08,8676.190246,6170155.0,6170176.0
2b,same,mem,kite_large,naive_hops_4_6,0_09,8941.746689,6942445.0,6942469.0
2b,same,mem,kite_large,naive_hops_4_6,0_1,9252.026315,7712846.0,7712878.0
