sim_cycles,mixed_or_same,mem_or_coh,config,alg,inj_rate,average_packet_latency,average_flit_latency,packets_received::total,packets_injected::total
2b,mixed,mem,ns_l_bwop_noci,augmclb_hops_4_6_64cpus_4xdirs_2.0GHz,0_14,109895947.561534,174768468.18973,28213249.0,28213964.0
2b,mixed,mem,kite_small_noci,augmclb_hops_4_6_64cpus_4xdirs_2.0GHz,0_02,9070.31672,8970.226262,5489427.0,5489453.0
2b,mixed,mem,kite_small_noci,augmclb_hops_4_6_64cpus_4xdirs_2.0GHz,0_01,8731.068836,8579.061449,2745407.0,2745415.0
2b,mixed,mem,kite_small_noci,augmclb_hops_4_6_64cpus_4xdirs_2.0GHz,0_03,9498.397232,9474.95563,8235750.0,8235795.0
2b,mixed,mem,kite_small_noci,augmclb_hops_4_6_64cpus_4xdirs_2.0GHz,0_04,10082.689723,10185.803526,10980113.0,10980147.0
2b,mixed,mem,kite_small_noci,augmclb_hops_4_6_64cpus_4xdirs_2.0GHz,0_05,10985.353836,11335.759921,13724720.0,13724779.0
2b,mixed,mem,kite_small_noci,augmclb_hops_4_6_64cpus_4xdirs_2.0GHz,0_06,12938.950553,13972.239819,16742666.0,16742762.0
2b,mixed,mem,kite_small_noci,augmclb_hops_4_6_64cpus_4xdirs_2.0GHz,0_07,16737.648964,19164.795774,19213469.0,19213607.0
2b,mixed,mem,kite_small_noci,augmclb_hops_4_6_64cpus_4xdirs_2.0GHz,0_08,37337.828209,47481.921389,21961415.0,21961715.0
2b,mixed,mem,kite_small_noci,augmclb_hops_4_6_64cpus_4xdirs_2.0GHz,0_09,53811123.310241,94837102.748842,22843127.0,22843754.0
2b,mixed,mem,kite_small_noci,augmclb_hops_4_6_64cpus_4xdirs_2.0GHz,0_1,88952667.506765,143558746.919274,23566893.0,23567668.0
2b,mixed,mem,kite_small_noci,augmclb_hops_4_6_64cpus_4xdirs_2.0GHz,0_11,135958957.658501,182182334.358935,23174699.0,23175553.0
2b,mixed,mem,kite_small_noci,augmclb_hops_4_6_64cpus_4xdirs_2.0GHz,0_12,179487513.09132,224320537.76321,22955286.0,22956193.0
2b,mixed,mem,kite_small_noci,augmclb_hops_4_6_64cpus_4xdirs_2.0GHz,0_13
2b,mixed,mem,kite_small_noci,augmclb_hops_4_6_64cpus_4xdirs_2.0GHz,0_14
2b,mixed,mem,dbl_bfly_x_noci,augmclb_hops_4_6_64cpus_4xdirs_2.0GHz,0_01,9818.788865,9712.807148,2745408.0,2745415.0
2b,mixed,mem,dbl_bfly_x_noci,augmclb_hops_4_6_64cpus_4xdirs_2.0GHz,0_02,10262.207738,10213.310086,5489428.0,5489453.0
