sim_cycles,mixed_or_same,mem_or_coh,config,alg,inj_rate,average_packet_latency,packets_received::total,packets_injected::total
2b,mixed,coh,ns_l_bwop,naive_hops_3_4,0_13,10061.716296,10028284.0,10028309.0
2b,mixed,coh,ns_l_bwop,naive_hops_3_4,0_14,10354.963426,10800485.0,10800536.0
2b,mixed,coh,ns_l_bwop,naive_hops_3_4,0_15,10692.392697,11573192.0,11573258.0
2b,mixed,coh,ns_l_bwop,naive_hops_3_4,0_16,11076.244807,12344861.0,12344907.0
2b,mixed,coh,ns_l_bwop,naive_hops_3_4,0_17,11543.367603,13118026.0,13118095.0
2b,mixed,coh,ns_l_bwop,naive_hops_3_4,0_18,12100.986893,13888352.0,13888422.0
2b,mixed,coh,ns_l_bwop,naive_hops_3_4,0_19,12800.434916,14660882.0,14660954.0
2b,mixed,coh,ns_l_bwop,naive_hops_3_4,0_2,13732.951595,15432464.0,15432551.0
2b,mixed,coh,ns_l_bwop,naive_hops_3_4,0_21,15049.883919,16204065.0,16204158.0
2b,mixed,coh,ns_l_bwop,naive_hops_3_4,0_22,17219.510272,16976487.0,16976594.0
2b,mixed,coh,ns_l_bwop,naive_hops_3_4,0_23,21818.966794,17746667.0,17746784.0
2b,mixed,coh,ns_l_bwop,naive_hops_3_4,0_24,197363.659378,18514742.0,18514872.0
2b,mixed,coh,ns_l_bwop,naive_hops_3_4,0_25,7636336.549748,19149751.0,19149873.0
2b,mixed,coh,ns_l_bwop,naive_hops_3_4,0_26,24504860.762356,19581488.0,19581601.0
2b,mixed,coh,ns_l_bwop,naive_hops_3_4,0_27,43588320.679338,19934336.0,19934464.0
2b,mixed,coh,ns_l_bwop,naive_hops_3_4,0_28,60897348.877933,20282644.0,20282788.0
