sim_cycles,mixed_or_same,mem_or_coh,config,alg,inj_rate,average_packet_latency,average_flit_latency,packets_received::total,packets_injected::total
2b,same,mem,kite_small,mclb_hops_4_6,0_03,3465.039666,3362.920125,4525638.0,4525646.0
2b,same,mem,kite_small,mclb_hops_4_6,0_04,3528.699176,3423.452176,6032721.0,6032735.0
2b,same,mem,kite_small,mclb_hops_4_6,0_05,3597.895397,3489.808494,7539501.0,7539512.0
2b,same,mem,kite_small,mclb_hops_4_6,0_06,3673.679571,3563.041645,9044973.0,9044987.0
2b,same,mem,kite_small,mclb_hops_4_6,0_07,3756.068597,3644.243787,10554107.0,10554127.0
2b,same,mem,kite_small,mclb_hops_4_6,0_08,3844.676935,3732.582474,12064019.0,12064044.0
2b,same,mem,kite_small,mclb_hops_4_6,0_09,3942.396476,3831.775205,13574277.0,13574306.0
2b,same,mem,kite_small,mclb_hops_4_6,0_1,4051.930489,3944.975781,15081453.0,15081488.0
2b,same,mem,kite_small,mclb_hops_4_6,0_11,4173.439617,4072.962131,16591095.0,16591119.0
2b,same,mem,kite_small,mclb_hops_4_6,0_12,4311.343059,4221.909575,18103836.0,18103882.0
2b,same,mem,kite_small,mclb_hops_4_6,0_13,4468.606496,4396.105608,19614920.0,19614964.0
2b,same,mem,kite_small,mclb_hops_4_6,0_14,4648.308261,4600.437065,21125670.0,21125712.0
2b,same,mem,kite_small,mclb_hops_4_6,0_15,4859.008386,4847.398179,22635655.0,22635704.0
2b,same,mem,kite_small,mclb_hops_4_6,0_16,5108.060269,5149.054564,24146909.0,24146966.0
2b,same,mem,kite_small,mclb_hops_4_6,0_17,5411.757244,5532.110441,25656862.0,25656926.0
2b,same,mem,kite_small,mclb_hops_4_6,0_18,5790.339307,6026.913037,27165163.0,27165230.0
2b,same,mem,kite_small,mclb_hops_4_6,0_19,6281.038942,6696.559557,28675045.0,28675123.0
2b,same,mem,kite_small,mclb_hops_4_6,0_2,6962.140158,7668.876759,30184247.0,30184352.0
2b,same,mem,kite_small,mclb_hops_4_6,0_21,8065.674704,9328.141086,31694400.0,31694505.0
2b,same,mem,kite_small,mclb_hops_4_6,0_22,11070.338802,14140.093613,33203114.0,33203234.0
2b,same,mem,kite_small,mclb_hops_4_6,0_23,3908689.297891,6527559.049325,34576542.0,34576695.0
2b,same,mem,kite_small,mclb_hops_4_6,0_24,16322538.382402,27525094.05414,35594031.0,35594203.0
2b,same,mem,kite_small,mclb_hops_4_6,0_25,31639843.53549,54025223.85995,36419853.0,36420026.0
2b,same,mem,kite_small,mclb_hops_4_6,0_26,45875602.681888,79369183.846425,37192651.0,37192813.0
2b,same,mem,kite_small,mclb_hops_4_6,0_27,59194613.687795,103779582.666768,37937078.0,37937255.0
2b,same,mem,kite_small,mclb_hops_4_6,0_28,72251119.50906,128455094.432548,38629027.0,38629196.0
2b,same,mem,kite_small,mclb_hops_4_6,0_29,70784153.186197,127675137.611725,32552243.0,32552446.0
2b,same,mem,kite_small,mclb_hops_4_6,0_3,63905234.552408,117013243.964658,25822794.0,25822984.0
2b,same,mem,kite_small,mclb_hops_4_6,0_31,109926425.483447,204235798.790828,40523037.0,40523246.0
2b,same,mem,kite_small,mclb_hops_4_6,0_32,120039199.978864,226314423.482568,41133476.0,41133673.0
2b,same,mem,kite_small,mclb_hops_4_6,0_33,128912664.135699,246554974.025203,41748872.0,41749072.0
2b,same,mem,kite_small,mclb_hops_4_6,0_34
2b,same,mem,kite_large,mclb_hops_4_6,0_02,3187.917628,3087.136868,3018925.0,3018926.0
2b,same,mem,kite_large,mclb_hops_4_6,0_01,3136.502645,3039.734008,1509220.0,1509220.0
2b,same,mem,kite_large,mclb_hops_4_6,0_03,3244.4746,3139.546426,4525638.0,4525646.0
2b,same,mem,kite_large,mclb_hops_4_6,0_04,3303.79121,3194.874327,6032723.0,6032735.0
2b,same,mem,kite_large,mclb_hops_4_6,0_05,3367.883433,3254.695077,7539502.0,7539512.0
2b,same,mem,kite_large,mclb_hops_4_6,0_06,3438.037461,3321.081521,9044973.0,9044987.0
2b,same,mem,kite_large,mclb_hops_4_6,0_07,3513.678876,3393.500234,10554108.0,10554127.0
2b,same,mem,kite_large,mclb_hops_4_6,0_08,3594.659315,3471.7356,12064025.0,12064044.0
2b,same,mem,kite_large,mclb_hops_4_6,0_09,3683.661586,3559.641899,13574280.0,13574305.0
2b,same,mem,kite_large,mclb_hops_4_6,0_1,3782.693407,3658.405847,15081455.0,15081488.0
2b,same,mem,kite_large,mclb_hops_4_6,0_11,3893.06501,3771.419848,16591097.0,16591119.0
