sim_cycles,mixed_or_same,mem_or_coh,config,alg,inj_rate,average_packet_latency,average_flit_latency,packets_received::total,packets_injected::total
2b,mixed,coh,mclb_hops_4_6,ns_m_scop,uniform_random,40cpus,20dirs,0_12,13460.312413,13862.399824,18103756.0,18103881.0
2b,mixed,coh,mclb_hops_4_6,ns_m_scop,uniform_random,40cpus,20dirs,0_13,14969.492509,15733.083304,19614826.0,19614959.0
2b,mixed,coh,mclb_hops_4_6,ns_m_scop,uniform_random,40cpus,20dirs,0_14,17696.749089,19221.115602,21125539.0,21125707.0
2b,mixed,coh,mclb_hops_4_6,ns_m_scop,uniform_random,40cpus,20dirs,0_15,25152.63729,29261.370466,22635422.0,22635696.0
2b,mixed,coh,mclb_hops_4_6,ns_m_scop,uniform_random,40cpus,20dirs,0_16,14223200.976857,23952863.242962,23758065.0,23758552.0
2b,mixed,coh,mclb_hops_4_6,ns_m_scop,uniform_random,40cpus,20dirs,0_17,44082978.185728,76144136.036657,24371913.0,24372376.0
2b,mixed,coh,mclb_hops_4_6,ns_m_scop,uniform_random,40cpus,20dirs,0_18,69823039.834997,123489970.198553,25002476.0,25002983.0
2b,mixed,coh,mclb_hops_4_6,ns_m_scop,uniform_random,40cpus,20dirs,0_19,91686628.321652,165778126.629364,25658728.0,25659311.0
2b,mixed,coh,mclb_hops_4_6,ns_m_scop,uniform_random,40cpus,20dirs,0_2,121014592.312586,205882749.133102,26038758.0,26039503.0
2b,mixed,coh,mclb_hops_4_6,ns_m_scop,uniform_random,40cpus,20dirs,0_21,161847609.557151,244868732.007767,26052325.0,26053131.0
2b,mixed,coh,mclb_hops_4_6,ns_m_scop,uniform_random,40cpus,20dirs,0_22,200624720.27626,281165089.322936,26020823.0,26021595.0
2b,mixed,coh,mclb_hops_4_6,ns_m_scop,uniform_random,40cpus,20dirs,0_23,237058595.550887,314021767.375057,26020662.0,26021437.0
2b,mixed,coh,mclb_hops_4_6,ns_m_scop,uniform_random,40cpus,20dirs,0_24,270778668.93304,344203011.440451,25997645.0,25998392.0
2b,mixed,coh,mclb_hops_4_6,ns_m_scop,uniform_random,40cpus,20dirs,0_25,299356873.763766,372496512.40253,26022907.0,26023572.0
2b,mixed,coh,mclb_hops_4_6,ns_m_scop,uniform_random,40cpus,20dirs,0_26,329427876.275682,397666289.151067,26028258.0,26029107.0
2b,mixed,coh,mclb_hops_4_6,ns_m_scop,uniform_random,40cpus,20dirs,0_27,354896746.368635,422303500.618678,26027403.0,26028102.0
2b,mixed,coh,mclb_hops_4_6,ns_m_scop,uniform_random,40cpus,20dirs,0_28,380676438.201936,445004391.10028,26013035.0,26013750.0
2b,mixed,coh,mclb_hops_4_6,ns_m_scop,uniform_random,40cpus,20dirs,0_29,403956059.067231,466241049.375838,25997628.0,25998429.0
2b,mixed,coh,mclb_hops_4_6,ns_m_scop,uniform_random,40cpus,20dirs,0_3
2b,mixed,coh,mclb_hops_4_6,ns_m_scop,uniform_random,40cpus,20dirs,0_31,446096853.149799,503603709.496452,25991386.0,25992226.0
2b,mixed,coh,mclb_hops_4_6,ns_m_scop,uniform_random,40cpus,20dirs,0_32,464036665.75103,520568732.467168,26027731.0,26028556.0
2b,mixed,coh,mclb_hops_4_6,ns_m_scop,uniform_random,40cpus,20dirs,0_33,481930720.826736,536209334.055942,26026536.0,26027241.0
2b,mixed,coh,mclb_hops_4_6,ns_m_scop,uniform_random,40cpus,20dirs,0_34,499688461.316036,551967330.486743,25990798.0,25991619.0
2b,mixed,coh,mclb_hops_4_6,ft_x,uniform_random,20cpus,40dirs,0_01,9008.057512,8873.3991,755112.0,755113.0
2b,mixed,coh,mclb_hops_4_6,ft_x,uniform_random,20cpus,40dirs,0_02,9091.283242,8945.64235,1509782.0,1509788.0
2b,mixed,coh,mclb_hops_4_6,ft_x,uniform_random,20cpus,40dirs,0_03,9173.84902,9018.924687,2262961.0,2262975.0
2b,mixed,coh,mclb_hops_4_6,ft_x,uniform_random,20cpus,40dirs,0_04,9260.484757,9098.584141,3015893.0,3015904.0
2b,mixed,coh,mclb_hops_4_6,ft_x,uniform_random,20cpus,40dirs,0_05,9350.257592,9180.402648,3769076.0,3769090.0
2b,mixed,coh,mclb_hops_4_6,ft_x,uniform_random,20cpus,40dirs,0_06,9441.845884,9264.979813,4522965.0,4522993.0
2b,mixed,coh,mclb_hops_4_6,ft_x,uniform_random,20cpus,40dirs,0_07,9538.31581,9355.646548,5278121.0,5278140.0
2b,mixed,coh,mclb_hops_4_6,ft_x,uniform_random,20cpus,40dirs,0_08,9638.102583,9450.927206,6033789.0,6033822.0
2b,mixed,coh,mclb_hops_4_6,ft_x,uniform_random,20cpus,40dirs,0_09,9740.84817,9552.232156,6788906.0,6788934.0
2b,mixed,coh,mclb_hops_4_6,ft_x,uniform_random,20cpus,40dirs,0_1,9849.561988,9659.729997,7542215.0,7542249.0
2b,mixed,coh,mclb_hops_4_6,ft_x,uniform_random,20cpus,40dirs,0_11,9968.074842,9779.520587,8296267.0,8296305.0
2b,mixed,coh,mclb_hops_4_6,ft_x,uniform_random,20cpus,40dirs,0_12,10089.86002,9904.837703,9051421.0,9051459.0
2b,mixed,coh,mclb_hops_4_6,ft_x,uniform_random,20cpus,40dirs,0_13,10220.338876,10041.832351,9806369.0,9806428.0
2b,mixed,coh,mclb_hops_4_6,ft_x,uniform_random,20cpus,40dirs,0_14,10361.913616,10193.266011,10561966.0,10562017.0
2b,mixed,coh,mclb_hops_4_6,ft_x,uniform_random,20cpus,40dirs,0_15,10512.1219,10356.672295,11318026.0,11318081.0
2b,mixed,coh,mclb_hops_4_6,ft_x,uniform_random,20cpus,40dirs,0_16,10676.783866,10542.027649,12072610.0,12072677.0
2b,mixed,coh,mclb_hops_4_6,ft_x,uniform_random,20cpus,40dirs,0_17,10856.005124,10747.066259,12827626.0,12827691.0
2b,mixed,coh,mclb_hops_4_6,ft_x,uniform_random,20cpus,40dirs,0_18,11051.84773,10975.171836,13581669.0,13581730.0
2b,mixed,coh,mclb_hops_4_6,ft_x,uniform_random,20cpus,40dirs,0_19,11273.064497,11240.734258,14337219.0,14337283.0
2b,mixed,coh,mclb_hops_4_6,ft_x,uniform_random,20cpus,40dirs,0_2,11524.830179,11550.533848,15090322.0,15090413.0
2b,mixed,coh,mclb_hops_4_6,ft_x,uniform_random,20cpus,40dirs,0_21,11807.99474,11907.376329,15845452.0,15845527.0
