bench,config,description,simTicks,numCycles,average_packet_latency,cumulativeCycles,maxCycles
raytrace,mesh_noci_cload_picky_hops,,243027500.0,486052.0,12595.431292,16737055.0,486052.0
raytrace,ft_x_noci_cload_picky_hops,,237350000.0,474697.0,9905.579047,16317830.0,474697.0
raytrace,dbl_bfly_x_noci_cload_picky_hops,,238032500.0,476062.0,9970.776036,16365481.0,476062.0
raytrace,butter_donut_x_noci_cload_picky_hops,,237351500.0,474700.0,9652.738192,16315844.0,474700.0
raytrace,lpbt_20r_5p_15ll_power_runsol_noci_cload_picky_hops,,235160000.0,470317.0,8948.314547,16155389.0,470317.0
raytrace,lpbt_20r_5p_15ll_total_hops_runsol_noci_cload_picky_hops,,235379000.0,470755.0,9156.274463,16171842.0,470755.0
raytrace,lpbt_20r_5p_2ll_total_hops_runsol_noci_cload_picky_hops,,237404500.0,474806.0,9910.996934,16321745.0,474806.0
streamcluster,ns_m_bwop_noci_cload_picky_hops,,358021500.0,14979.0,9474.670332,6284108.0,716039.0
streamcluster,ns_m_latop_noci_cload_picky_hops,,358231500.0,14982.0,9495.390495,6288043.0,716459.0
streamcluster,kite_medium_noci_cload_picky_hops,,360447000.0,15363.0,9778.764171,6334278.0,720890.0
streamcluster,kite_large_noci_cload_picky_hops,,356628500.0,14806.0,9425.900419,6257998.0,713253.0
streamcluster,ns_l_bwop_noci_cload_picky_hops,,355888500.0,14747.0,9211.061375,6240753.0,711773.0
streamcluster,ns_l_latop_noci_cload_picky_hops,,355251500.0,14703.0,9161.000033,6226659.0,710499.0
streamcluster,ns_s_bwop_noci_cload_picky_hops,,352617000.0,14430.0,8529.539104,6166536.0,705230.0
streamcluster,ns_s_latop_noci_cload_picky_hops,,352454500.0,14504.0,8512.385192,6165825.0,704905.0
streamcluster,kite_small_noci_cload_picky_hops,,352647500.0,14431.0,8595.317462,6170435.0,705291.0
streamcluster,cmesh_x_noci_cload_picky_hops,,357540500.0,15496.0,9223.97536,6270133.0,715077.0
streamcluster,mesh_noci_cload_picky_hops,,371610000.0,18202.0,12299.385368,7133096.0,743216.0
streamcluster,ft_x_noci_cload_picky_hops,,361026500.0,15359.0,9878.253974,6345252.0,722049.0
streamcluster,dbl_bfly_x_noci_cload_picky_hops,,360298500.0,15311.0,9851.254812,6337766.0,720593.0
streamcluster,butter_donut_x_noci_cload_picky_hops,,358942000.0,14947.0,9573.151982,6302262.0,717880.0
streamcluster,lpbt_20r_5p_15ll_power_runsol_noci_cload_picky_hops,,354786500.0,14600.0,8806.415852,6212718.0,709569.0
streamcluster,lpbt_20r_5p_15ll_total_hops_runsol_noci_cload_picky_hops,,355222500.0,14665.0,8893.23807,6223211.0,710441.0
streamcluster,lpbt_20r_5p_2ll_total_hops_runsol_noci_cload_picky_hops,,361229000.0,15434.0,9903.158874,6350605.0,722454.0
swaptions,ns_m_bwop_noci_cload_picky_hops,,304948000.0,609887.0,10711.561847,35983374.0,609887.0
swaptions,ns_m_latop_noci_cload_picky_hops,,305534000.0,611059.0,10740.02994,36052483.0,611059.0
swaptions,kite_medium_noci_cload_picky_hops,,305744000.0,611479.0,11062.257851,36077302.0,611479.0
swaptions,kite_large_noci_cload_picky_hops,,305588000.0,611167.0,10795.714331,36058891.0,611167.0
swaptions,ns_l_bwop_noci_cload_picky_hops,,303952500.0,607896.0,10378.036616,35865906.0,607896.0
swaptions,ns_l_latop_noci_cload_picky_hops,,304349000.0,608689.0,10348.244549,35912707.0,608689.0
swaptions,ns_s_bwop_noci_cload_picky_hops,,301491500.0,602974.0,9721.073171,35575502.0,602974.0
swaptions,ns_s_latop_noci_cload_picky_hops,,301260000.0,602511.0,9671.799695,35548191.0,602511.0
swaptions,kite_small_noci_cload_picky_hops,,301502000.0,602995.0,9759.614432,35576745.0,602995.0
swaptions,cmesh_x_noci_cload_picky_hops,,304347500.0,608686.0,10567.076284,35912522.0,608686.0
swaptions,mesh_noci_cload_picky_hops,,314430500.0,628852.0,13610.166548,37102271.0,628852.0
swaptions,ft_x_noci_cload_picky_hops,,306741000.0,613473.0,11120.163106,36194933.0,613473.0
swaptions,dbl_bfly_x_noci_cload_picky_hops,,306804000.0,613599.0,11198.59203,36202397.0,613599.0
swaptions,butter_donut_x_noci_cload_picky_hops,,306279500.0,612550.0,10867.271067,36140498.0,612550.0
swaptions,lpbt_20r_5p_15ll_power_runsol_noci_cload_picky_hops,,302449000.0,604889.0,10030.875704,35688507.0,604889.0
swaptions,lpbt_20r_5p_15ll_total_hops_runsol_noci_cload_picky_hops,,304579500.0,609150.0,10367.260705,35939881.0,609150.0
swaptions,lpbt_20r_5p_2ll_total_hops_runsol_noci_cload_picky_hops,,306550000.0,613091.0,11131.003576,36172411.0,613091.0
vips,ns_m_bwop_noci_cload_picky_hops,,6835198500.0,107092.0,10046.284472,18762582.0,2902572.0
vips,ns_m_latop_noci_cload_picky_hops,,11500721000.0,134661.0,10107.924575,20025827.0,2972931.0
vips,kite_medium_noci_cload_picky_hops,,10940039500.0,140285.0,10412.351523,20606924.0,3244629.0
vips,kite_large_noci_cload_picky_hops,,10820335000.0,141851.0,10160.533557,19959439.0,3149198.0
vips,ns_l_bwop_noci_cload_picky_hops,,24095829500.0,170538.0,9907.876419,21994947.0,3314250.0
vips,ns_l_latop_noci_cload_picky_hops,,6848949500.0,110465.0,9662.847881,19060483.0,2880925.0
vips,ns_s_bwop_noci_cload_picky_hops,,11006815500.0,153765.0,9128.898046,18464051.0,2441190.0
vips,ns_s_latop_noci_cload_picky_hops,,6807839500.0,127834.0,9026.217892,18735406.0,2827977.0
vips,kite_small_noci_cload_picky_hops,,11114362000.0,126820.0,9224.952052,18944256.0,2774172.0
vips,cmesh_x_noci_cload_picky_hops,,23535920000.0,168449.0,9885.767737,21758892.0,3204689.0
vips,mesh_noci_cload_picky_hops,,18689595500.0,181454.0,13129.500273,23604378.0,3735923.0
vips,ft_x_noci_cload_picky_hops,,21677604000.0,170898.0,10595.87558,21763712.0,3616585.0
vips,dbl_bfly_x_noci_cload_picky_hops,,6889116000.0,108656.0,10493.775302,19405349.0,2935812.0
vips,butter_donut_x_noci_cload_picky_hops,,16413607000.0,154573.0,10253.960628,21235716.0,3434729.0
vips,lpbt_20r_5p_15ll_power_runsol_noci_cload_picky_hops,,11163669500.0,128069.0,9424.742421,19168057.0,2550439.0
vips,lpbt_20r_5p_15ll_total_hops_runsol_noci_cload_picky_hops,,8348005000.0,107463.0,9571.187125,20067553.0,3460847.0
vips,lpbt_20r_5p_2ll_total_hops_runsol_noci_cload_picky_hops,,15937190500.0,152368.0,10572.833444,21859114.0,3597681.0
x264,ns_m_bwop_noci_cload_picky_hops,,248625500.0,17342.0,9529.991177,4857151.0,497246.0
x264,ns_m_latop_noci_cload_picky_hops,,249158000.0,17282.0,9551.783318,4866891.0,498311.0
x264,kite_medium_noci_cload_picky_hops,,246796000.0,17511.0,9862.868219,4828683.0,493587.0
x264,kite_large_noci_cload_picky_hops,,248617500.0,17602.0,9599.442768,4850513.0,497230.0
x264,ns_l_bwop_noci_cload_picky_hops,,247860000.0,17344.0,9194.10492,4832406.0,495715.0
x264,ns_l_latop_noci_cload_picky_hops,,247603000.0,17345.0,9195.901037,4832894.0,495201.0
x264,ns_s_bwop_noci_cload_picky_hops,,247743000.0,16952.0,8591.216923,4819094.0,495481.0
x264,ns_s_latop_noci_cload_picky_hops,,247904500.0,16377.0,8593.584042,4821795.0,495804.0
x264,kite_small_noci_cload_picky_hops,,248081500.0,16409.0,8647.494794,4825455.0,496158.0
x264,cmesh_x_noci_cload_picky_hops,,249386000.0,17291.0,9344.087126,4862080.0,498767.0
x264,mesh_noci_cload_picky_hops,,247171000.0,20513.0,12581.007986,4888746.0,494337.0
x264,ft_x_noci_cload_picky_hops,,241889000.0,17635.0,9912.090745,4742452.0,483773.0
x264,dbl_bfly_x_noci_cload_picky_hops,,242083500.0,18206.0,10015.023194,4750097.0,484162.0
x264,butter_donut_x_noci_cload_picky_hops,,249059500.0,17445.0,9662.21111,4860044.0,498114.0
x264,lpbt_20r_5p_15ll_power_runsol_noci_cload_picky_hops,,248396500.0,17000.0,8874.035486,4837670.0,496788.0
x264,lpbt_20r_5p_15ll_total_hops_runsol_noci_cload_picky_hops,,248084000.0,17197.0,9017.48331,4833565.0,496163.0
x264,lpbt_20r_5p_2ll_total_hops_runsol_noci_cload_picky_hops,,241969000.0,17689.0,9988.597132,4745018.0,483933.0
